frame_info.encap_type,frame_info.time,frame_info.time_epoch,frame_info.number,frame_info.len,frame_info.cap_len,eth.type,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val
1,"Aug 11, 2024 01:53:42.426317000 EDT",1723355622.426317000,87,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,2682,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xa6f5,0,
1,"Aug 11, 2024 01:53:42.436389000 EDT",1723355622.436389000,88,60,60,0x0800,4,20,,0x2520,0x00,0,0,0,0,254,6,0x17db,192.168.255.1,192.168.255.129,40,0x00,63019,2682,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xa255,0,
1,"Aug 11, 2024 01:53:42.446845000 EDT",1723355622.446845000,89,60,60,0x0800,4,20,,0x341c,0x00,0,0,0,0,254,6,0x08df,192.168.255.1,192.168.255.129,40,0x00,63019,60084,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x00b2,0,
1,"Aug 11, 2024 01:53:42.446864000 EDT",1723355622.446864000,90,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,60084,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x049f,0,
1,"Aug 11, 2024 01:53:42.456211000 EDT",1723355622.456211000,91,60,60,0x0800,4,20,,0x341f,0x00,0,0,0,0,254,6,0x08dc,192.168.255.1,192.168.255.129,40,0x00,63019,60084,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xfffe,0,
1,"Aug 11, 2024 01:53:42.466831000 EDT",1723355622.466831000,92,60,60,0x0800,4,20,,0xb972,0x00,0,0,0,0,254,6,0x8388,192.168.255.1,192.168.255.129,40,0x00,63019,64546,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xfe2c,0,
1,"Aug 11, 2024 01:53:42.466848000 EDT",1723355622.466848000,93,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,64546,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x021a,0,
1,"Aug 11, 2024 01:53:42.476718000 EDT",1723355622.476718000,94,60,60,0x0800,4,20,,0xb971,0x00,0,0,0,0,254,6,0x8389,192.168.255.1,192.168.255.129,40,0x00,63019,64546,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xfd79,0,
1,"Aug 11, 2024 01:53:42.487170000 EDT",1723355622.487170000,95,60,60,0x0800,4,20,,0x693b,0x00,0,0,0,0,254,6,0xd3bf,192.168.255.1,192.168.255.129,40,0x00,63019,33172,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x09bb,0,
1,"Aug 11, 2024 01:53:42.487188000 EDT",1723355622.487188000,96,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,33172,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x0da8,0,
1,"Aug 11, 2024 01:53:42.497132000 EDT",1723355622.497132000,97,60,60,0x0800,4,20,,0x693a,0x00,0,0,0,0,254,6,0xd3c0,192.168.255.1,192.168.255.129,40,0x00,63019,33172,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x0908,0,
1,"Aug 11, 2024 01:53:42.507499000 EDT",1723355622.507499000,98,60,60,0x0800,4,20,,0xb61f,0x00,0,0,0,0,254,6,0x86db,192.168.255.1,192.168.255.129,40,0x00,63019,4436,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xb97d,0,
1,"Aug 11, 2024 01:53:42.507521000 EDT",1723355622.507521000,99,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,4436,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xbd6a,0,
1,"Aug 11, 2024 01:53:42.517385000 EDT",1723355622.517385000,100,60,60,0x0800,4,20,,0xb61e,0x00,0,0,0,0,254,6,0x86dc,192.168.255.1,192.168.255.129,40,0x00,63019,4436,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xb8ca,0,
1,"Aug 11, 2024 01:53:42.527444000 EDT",1723355622.527444000,101,60,60,0x0800,4,20,,0x33c2,0x00,0,0,0,0,254,6,0x0939,192.168.255.1,192.168.255.129,40,0x00,63019,22272,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x6968,0,
1,"Aug 11, 2024 01:53:42.527466000 EDT",1723355622.527466000,102,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,22272,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x6d55,0,
1,"Aug 11, 2024 01:53:42.537661000 EDT",1723355622.537661000,103,60,60,0x0800,4,20,,0x33c5,0x00,0,0,0,0,254,6,0x0936,192.168.255.1,192.168.255.129,40,0x00,63019,22272,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x68b5,0,
1,"Aug 11, 2024 01:53:42.547709000 EDT",1723355622.547709000,104,60,60,0x0800,4,20,,0xf31d,0x00,0,0,0,0,254,6,0x49dd,192.168.255.1,192.168.255.129,40,0x00,63019,7294,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x262b,0,
1,"Aug 11, 2024 01:53:42.547730000 EDT",1723355622.547730000,105,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,7294,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x2a18,0,
1,"Aug 11, 2024 01:53:42.557531000 EDT",1723355622.557531000,106,60,60,0x0800,4,20,,0xf31c,0x00,0,0,0,0,254,6,0x49de,192.168.255.1,192.168.255.129,40,0x00,63019,7294,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x2578,0,
1,"Aug 11, 2024 01:53:42.567647000 EDT",1723355622.567647000,107,60,60,0x0800,4,20,,0x080a,0x00,0,0,0,0,254,6,0x34f1,192.168.255.1,192.168.255.129,40,0x00,63019,4279,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x7f4b,0,
1,"Aug 11, 2024 01:53:42.567664000 EDT",1723355622.567664000,108,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,4279,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x8338,0,
1,"Aug 11, 2024 01:53:42.577800000 EDT",1723355622.577800000,109,60,60,0x0800,4,20,,0x080b,0x00,0,0,0,0,254,6,0x34f0,192.168.255.1,192.168.255.129,40,0x00,63019,4279,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x7e98,0,
1,"Aug 11, 2024 01:53:42.587726000 EDT",1723355622.587726000,110,60,60,0x0800,4,20,,0xb79c,0x00,0,0,0,0,254,6,0x855e,192.168.255.1,192.168.255.129,40,0x00,63019,10724,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x2aa0,0,
1,"Aug 11, 2024 01:53:42.587744000 EDT",1723355622.587744000,111,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,10724,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x2e8d,0,
1,"Aug 11, 2024 01:53:42.597903000 EDT",1723355622.597903000,112,60,60,0x0800,4,20,,0xb79f,0x00,0,0,0,0,254,6,0x855b,192.168.255.1,192.168.255.129,40,0x00,63019,10724,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x29ed,0,
1,"Aug 11, 2024 01:53:42.607647000 EDT",1723355622.607647000,113,60,60,0x0800,4,20,,0x9a57,0x00,0,0,0,0,254,6,0xa2a3,192.168.255.1,192.168.255.129,40,0x00,63019,14827,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xd9a9,0,
1,"Aug 11, 2024 01:53:42.607665000 EDT",1723355622.607665000,114,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,14827,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xdd96,0,
1,"Aug 11, 2024 01:53:42.617914000 EDT",1723355622.617914000,115,60,60,0x0800,4,20,,0x9a54,0x00,0,0,0,0,254,6,0xa2a6,192.168.255.1,192.168.255.129,40,0x00,63019,14827,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xd8f6,0,
1,"Aug 11, 2024 01:53:42.624450000 EDT",1723355622.624450000,116,60,60,0x0800,4,20,,0x27b1,0x00,0,0,0,0,254,6,0x154a,192.168.255.1,192.168.255.129,40,0x00,63019,19591,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x9966,0,
1,"Aug 11, 2024 01:53:42.624467000 EDT",1723355622.624467000,117,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,19591,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x9d53,0,
1,"Aug 11, 2024 01:53:42.674683000 EDT",1723355622.674683000,118,60,60,0x0800,4,20,,0x27be,0x00,0,0,0,0,254,6,0x153d,192.168.255.1,192.168.255.129,40,0x00,63019,19591,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x98b3,0,
1,"Aug 11, 2024 01:53:42.674683000 EDT",1723355622.674683000,119,60,60,0x0800,4,20,,0x62cc,0x00,0,0,0,0,254,6,0xda2e,192.168.255.1,192.168.255.129,40,0x00,63019,39485,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x3bbd,0,
1,"Aug 11, 2024 01:53:42.674683000 EDT",1723355622.674683000,120,60,60,0x0800,4,20,,0x0e67,0x00,0,0,0,0,254,6,0x2e94,192.168.255.1,192.168.255.129,40,0x00,63019,24014,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xce31,0,
1,"Aug 11, 2024 01:53:42.674683000 EDT",1723355622.674683000,121,60,60,0x0800,4,20,,0xac19,0x00,0,0,0,0,254,6,0x90e1,192.168.255.1,192.168.255.129,40,0x00,63019,64122,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xc8e5,0,
1,"Aug 11, 2024 01:53:42.674683000 EDT",1723355622.674683000,122,60,60,0x0800,4,20,,0xb7fe,0x00,0,0,0,0,254,6,0x84fc,192.168.255.1,192.168.255.129,40,0x00,63019,52641,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xec42,0,
1,"Aug 11, 2024 01:53:42.674683000 EDT",1723355622.674683000,123,60,60,0x0800,4,20,,0x3f37,0x00,0,0,0,0,254,6,0xfdc3,192.168.255.1,192.168.255.129,40,0x00,63019,49842,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xec5d,0,
1,"Aug 11, 2024 01:53:42.674710000 EDT",1723355622.674710000,124,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,39485,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x3faa,0,
1,"Aug 11, 2024 01:53:42.674773000 EDT",1723355622.674773000,125,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,24014,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xd21e,0,
1,"Aug 11, 2024 01:53:42.674817000 EDT",1723355622.674817000,126,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,64122,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xccd2,0,
1,"Aug 11, 2024 01:53:42.674858000 EDT",1723355622.674858000,127,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,52641,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xf02f,0,
1,"Aug 11, 2024 01:53:42.674901000 EDT",1723355622.674901000,128,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,49842,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xf04a,0,
1,"Aug 11, 2024 01:53:42.689005000 EDT",1723355622.689005000,129,60,60,0x0800,4,20,,0x62cd,0x00,0,0,0,0,254,6,0xda2d,192.168.255.1,192.168.255.129,40,0x00,63019,39485,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x3b0a,0,
1,"Aug 11, 2024 01:53:42.697363000 EDT",1723355622.697363000,130,60,60,0x0800,4,20,,0x0e66,0x00,0,0,0,0,254,6,0x2e95,192.168.255.1,192.168.255.129,40,0x00,63019,24014,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xcd7e,0,
1,"Aug 11, 2024 01:53:42.709106000 EDT",1723355622.709106000,131,60,60,0x0800,4,20,,0xac18,0x00,0,0,0,0,254,6,0x90e2,192.168.255.1,192.168.255.129,40,0x00,63019,64122,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xc832,0,
1,"Aug 11, 2024 01:53:42.719502000 EDT",1723355622.719502000,132,60,60,0x0800,4,20,,0x3f36,0x00,0,0,0,0,254,6,0xfdc4,192.168.255.1,192.168.255.129,40,0x00,63019,49842,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xebaa,0,
1,"Aug 11, 2024 01:53:42.729534000 EDT",1723355622.729534000,133,60,60,0x0800,4,20,,0xb7ff,0x00,0,0,0,0,254,6,0x84fb,192.168.255.1,192.168.255.129,40,0x00,63019,52641,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xeb8f,0,
1,"Aug 11, 2024 01:53:42.741302000 EDT",1723355622.741302000,134,60,60,0x0800,4,20,,0x47f1,0x00,0,0,0,0,254,6,0xf509,192.168.255.1,192.168.255.129,40,0x00,63019,54517,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xd119,0,
1,"Aug 11, 2024 01:53:42.741332000 EDT",1723355622.741332000,135,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,54517,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xd506,0,
1,"Aug 11, 2024 01:53:42.751739000 EDT",1723355622.751739000,136,60,60,0x0800,4,20,,0x47f2,0x00,0,0,0,0,254,6,0xf508,192.168.255.1,192.168.255.129,40,0x00,63019,54517,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xd066,0,
1,"Aug 11, 2024 01:53:42.756070000 EDT",1723355622.756070000,137,138,138,0x0800,4,20,,0xc533,0x02,0,1,0,0,64,6,0xf56b,192.168.255.129,192.168.255.1,124,0x08,22,63117,85,125,84,20,0x0018,0,0,0,1,1,0,0,6265,0x8043,0,
1,"Aug 11, 2024 01:53:42.763160000 EDT",1723355622.763160000,138,60,60,0x0800,4,20,,0xf284,0x00,0,0,0,0,254,6,0x4a76,192.168.255.1,192.168.255.129,40,0x00,63019,41648,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xb196,0,
1,"Aug 11, 2024 01:53:42.763181000 EDT",1723355622.763181000,139,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,41648,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xb583,0,
1,"Aug 11, 2024 01:53:42.773461000 EDT",1723355622.773461000,140,60,60,0x0800,4,20,,0xf287,0x00,0,0,0,0,254,6,0x4a73,192.168.255.1,192.168.255.129,40,0x00,63019,41648,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xb0e3,0,
1,"Aug 11, 2024 01:53:42.784551000 EDT",1723355622.784551000,141,60,60,0x0800,4,20,,0xba79,0x00,0,0,0,0,254,6,0x8281,192.168.255.1,192.168.255.129,40,0x00,63019,53998,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x94bc,0,
1,"Aug 11, 2024 01:53:42.784569000 EDT",1723355622.784569000,142,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,53998,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x98a9,0,
1,"Aug 11, 2024 01:53:42.793586000 EDT",1723355622.793586000,143,60,60,0x0800,4,20,,0xba78,0x00,0,0,0,0,254,6,0x8282,192.168.255.1,192.168.255.129,40,0x00,63019,53998,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x9409,0,
1,"Aug 11, 2024 01:53:42.797871000 EDT",1723355622.797871000,144,60,60,0x0800,4,20,,0x846d,0x02,0,1,0,0,128,6,0xf68d,192.168.255.1,192.168.255.129,40,0x00,63117,22,125,169,0,20,0x0010,0,0,0,0,1,0,0,4101,0x80d7,0,
1,"Aug 11, 2024 01:53:42.804287000 EDT",1723355622.804287000,145,60,60,0x0800,4,20,,0x6050,0x00,0,0,0,0,254,6,0xdcaa,192.168.255.1,192.168.255.129,40,0x00,63019,24100,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xc439,0,
1,"Aug 11, 2024 01:53:42.804301000 EDT",1723355622.804301000,146,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,24100,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xc826,0,
1,"Aug 11, 2024 01:53:42.814387000 EDT",1723355622.814387000,147,60,60,0x0800,4,20,,0x6053,0x00,0,0,0,0,254,6,0xdca7,192.168.255.1,192.168.255.129,40,0x00,63019,24100,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xc386,0,
1,"Aug 11, 2024 01:53:42.825308000 EDT",1723355622.825308000,148,60,60,0x0800,4,20,,0xcc0e,0x00,0,0,0,0,254,6,0x70ec,192.168.255.1,192.168.255.129,40,0x00,63019,44342,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xe6a4,0,
1,"Aug 11, 2024 01:53:42.825328000 EDT",1723355622.825328000,149,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,44342,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xea91,0,
1,"Aug 11, 2024 01:53:42.835268000 EDT",1723355622.835268000,150,60,60,0x0800,4,20,,0xcc0d,0x00,0,0,0,0,254,6,0x70ed,192.168.255.1,192.168.255.129,40,0x00,63019,44342,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xe5f1,0,
1,"Aug 11, 2024 01:53:42.846077000 EDT",1723355622.846077000,151,60,60,0x0800,4,20,,0x9370,0x00,0,0,0,0,254,6,0xa98a,192.168.255.1,192.168.255.129,40,0x00,63019,53053,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x4640,0,
1,"Aug 11, 2024 01:53:42.846095000 EDT",1723355622.846095000,152,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,53053,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x4a2d,0,
1,"Aug 11, 2024 01:53:42.856103000 EDT",1723355622.856103000,153,60,60,0x0800,4,20,,0x9371,0x00,0,0,0,0,254,6,0xa989,192.168.255.1,192.168.255.129,40,0x00,63019,53053,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x458d,0,
1,"Aug 11, 2024 01:53:42.866010000 EDT",1723355622.866010000,154,60,60,0x0800,4,20,,0x1981,0x00,0,0,0,0,254,6,0x237a,192.168.255.1,192.168.255.129,40,0x00,63019,50580,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xb77b,0,
1,"Aug 11, 2024 01:53:42.866038000 EDT",1723355622.866038000,155,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,50580,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xbb68,0,
1,"Aug 11, 2024 01:53:42.876509000 EDT",1723355622.876509000,156,60,60,0x0800,4,20,,0x1980,0x00,0,0,0,0,254,6,0x237b,192.168.255.1,192.168.255.129,40,0x00,63019,50580,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xb6c8,0,
1,"Aug 11, 2024 01:53:42.886959000 EDT",1723355622.886959000,157,60,60,0x0800,4,20,,0x826a,0x00,0,0,0,0,254,6,0xba90,192.168.255.1,192.168.255.129,40,0x00,63019,12361,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xe70d,0,
1,"Aug 11, 2024 01:53:42.886981000 EDT",1723355622.886981000,158,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,12361,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xeafa,0,
1,"Aug 11, 2024 01:53:42.896750000 EDT",1723355622.896750000,159,60,60,0x0800,4,20,,0x826b,0x00,0,0,0,0,254,6,0xba8f,192.168.255.1,192.168.255.129,40,0x00,63019,12361,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xe65a,0,
1,"Aug 11, 2024 01:53:42.906187000 EDT",1723355622.906187000,160,60,60,0x0800,4,20,,0xa124,0x00,0,0,0,0,254,6,0x9bd6,192.168.255.1,192.168.255.129,40,0x00,63019,10796,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x0314,0,
1,"Aug 11, 2024 01:53:42.906206000 EDT",1723355622.906206000,161,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,10796,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x0701,0,
1,"Aug 11, 2024 01:53:42.917475000 EDT",1723355622.917475000,162,60,60,0x0800,4,20,,0xa127,0x00,0,0,0,0,254,6,0x9bd3,192.168.255.1,192.168.255.129,40,0x00,63019,10796,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x0261,0,
1,"Aug 11, 2024 01:53:42.926348000 EDT",1723355622.926348000,163,60,60,0x0800,4,20,,0xebd1,0x00,0,0,0,0,254,6,0x5129,192.168.255.1,192.168.255.129,40,0x00,63019,40884,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x147d,0,
1,"Aug 11, 2024 01:53:42.926369000 EDT",1723355622.926369000,164,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,40884,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x186a,0,
1,"Aug 11, 2024 01:53:42.937644000 EDT",1723355622.937644000,165,60,60,0x0800,4,20,,0xebd0,0x00,0,0,0,0,254,6,0x512a,192.168.255.1,192.168.255.129,40,0x00,63019,40884,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x13ca,0,
1,"Aug 11, 2024 01:53:42.947137000 EDT",1723355622.947137000,166,60,60,0x0800,4,20,,0x31c5,0x00,0,0,0,0,254,6,0x0b36,192.168.255.1,192.168.255.129,40,0x00,63019,61698,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x2f98,0,
1,"Aug 11, 2024 01:53:42.947154000 EDT",1723355622.947154000,167,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,61698,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x3385,0,
1,"Aug 11, 2024 01:53:42.957606000 EDT",1723355622.957606000,168,60,60,0x0800,4,20,,0x31c4,0x00,0,0,0,0,254,6,0x0b37,192.168.255.1,192.168.255.129,40,0x00,63019,61698,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0x2ee5,0,
1,"Aug 11, 2024 01:53:42.962152000 EDT",1723355622.962152000,169,60,60,0x0800,4,20,,0x9694,0x00,0,0,0,0,254,6,0xa666,192.168.255.1,192.168.255.129,40,0x00,63019,24909,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xe468,0,
1,"Aug 11, 2024 01:53:42.962167000 EDT",1723355622.962167000,170,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,24909,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xe855,0,
1,"Aug 11, 2024 01:53:43.001401000 EDT",1723355623.001401000,171,60,60,0x0800,4,20,,0x0a51,0x00,0,0,0,0,254,6,0x32aa,192.168.255.1,192.168.255.129,40,0x00,63019,57720,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xb541,0,
1,"Aug 11, 2024 01:53:43.001402000 EDT",1723355623.001402000,172,60,60,0x0800,4,20,,0x9695,0x00,0,0,0,0,254,6,0xa665,192.168.255.1,192.168.255.129,40,0x00,63019,24909,1,0,0,20,0x0004,0,0,1,0,0,0,0,1200,0xe3b5,0,
1,"Aug 11, 2024 01:53:43.001402000 EDT",1723355623.001402000,173,60,60,0x0800,4,20,,0x9298,0x00,0,0,0,0,254,6,0xaa62,192.168.255.1,192.168.255.129,40,0x00,63019,10202,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x2fa9,0,
1,"Aug 11, 2024 01:53:43.001402000 EDT",1723355623.001402000,174,60,60,0x0800,4,20,,0x0a0b,0x00,0,0,0,0,254,6,0x32f0,192.168.255.1,192.168.255.129,40,0x00,63019,34493,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0xfee9,0,
1,"Aug 11, 2024 01:53:43.001402000 EDT",1723355623.001402000,175,60,60,0x0800,4,20,,0xd0fb,0x00,0,0,0,0,254,6,0x6bff,192.168.255.1,192.168.255.129,40,0x00,63019,17123,0,0,0,20,0x0002,0,1,0,0,0,0,0,1024,0x9b2d,0,
1,"Aug 11, 2024 01:53:43.001423000 EDT",1723355623.001423000,176,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,57720,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0xb92e,0,
1,"Aug 11, 2024 01:53:43.001481000 EDT",1723355623.001481000,177,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,10202,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x3396,0,
1,"Aug 11, 2024 01:53:43.001514000 EDT",1723355623.001514000,178,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,34493,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x02d7,0,
1,"Aug 11, 2024 01:53:43.001548000 EDT",1723355623.001548000,179,54,54,0x0800,4,20,,0x0000,0x02,0,1,0,0,64,6,0xbafb,192.168.255.129,192.168.255.1,40,0x00,17123,63019,1,1,0,20,0x0014,0,0,1,0,1,0,0,0,0x9f1a,0,
